Model,Displ,Cyl,Trans,Drive,Fuel,Sales Area,Stnd,Stnd Description,Underhood ID,Veh Class,Air Pollution Score,City MPG,Hwy MPG,Cmb MPG,Greenhouse Gas Score,SmartWay,Brand
VOLKSWAGEN Jetta,1.8,4,Man-5,2WD,Gasoline,CL,TLEV,TLEV,YADXV01.8336,small car,1,21,28,24,7,no,VOLKSWAGEN
VOLKSWAGEN Jetta,2,4,Auto-L4,2WD,Gasoline,FA,T1,TIER 1,YVWXV02.0222,small car,0,19,26,22,6,no,VOLKSWAGEN
VOLKSWAGEN Jetta,2,4,Man-5,2WD,Gasoline,FA,T1,TIER 1,YVWXV02.0222,small car,0,21,28,24,7,no,VOLKSWAGEN
VOLKSWAGEN New Beetle,2,4,Auto-L4,2WD,Gasoline,CL,LEV,LEV,YVWXV02.0227,small car,2,19,26,22,6,no,VOLKSWAGEN
VOLKSWAGEN New Beetle,2,4,Man-5,2WD,Gasoline,CL,LEV,LEV,YVWXV02.0227,small car,2,21,28,24,7,no,VOLKSWAGEN
VOLKSWAGEN New Beetle,1.8,4,Auto-L4,2WD,Gasoline,CL,TLEV,TLEV,YVWXV01.8228,small car,1,19,25,22,6,no,VOLKSWAGEN
VOLKSWAGEN New Beetle,1.8,4,Man-5,2WD,Gasoline,CL,TLEV,TLEV,YVWXV01.8228,small car,1,22,28,24,7,no,VOLKSWAGEN
VOLKSWAGEN New Beetle,2,4,Auto-L4,2WD,Gasoline,FA,T1,TIER 1,YVWXV02.0222,small car,0,19,26,22,6,no,VOLKSWAGEN
VOLKSWAGEN New Beetle,2,4,Man-5,2WD,Gasoline,FA,T1,TIER 1,YVWXV02.0222,small car,0,21,28,24,7,no,VOLKSWAGEN
VOLKSWAGEN Passat,1.8,4,Auto-L5,2WD,Gasoline,CL,LEV,LEV,YADXV01.8332,midsize car,2,18,27,21,6,no,VOLKSWAGEN
VOLKSWAGEN Passat,1.8,4,Man-5,2WD,Gasoline,CL,LEV,LEV,YADXV01.8332,midsize car,2,21,29,24,7,no,VOLKSWAGEN
VOLKSWAGEN Passat,2.8,6,Auto-L5,4WD,Gasoline,CL,LEV,LEV,YADXV02.8334,midsize car,2,15,22,18,5,no,VOLKSWAGEN
VOLKSWAGEN Passat,2.8,6,Auto-L5,2WD,Gasoline,CL,LEV,LEV,YADXV02.8334,midsize car,2,16,24,19,5,no,VOLKSWAGEN
VOLKSWAGEN Passat,2.8,6,Man-5,2WD,Gasoline,CL,LEV,LEV,YADXV02.8334,midsize car,2,18,26,21,6,no,VOLKSWAGEN
VOLKSWAGEN Passat Wagon,1.8,4,Auto-L5,2WD,Gasoline,CL,LEV,LEV,YADXV01.8332,station wagon,2,18,27,21,6,no,VOLKSWAGEN
VOLKSWAGEN Passat Wagon,1.8,4,Man-5,2WD,Gasoline,CL,LEV,LEV,YADXV01.8332,station wagon,2,21,29,24,7,no,VOLKSWAGEN
VOLKSWAGEN Passat Wagon,2.8,6,Auto-L5,4WD,Gasoline,CL,LEV,LEV,YADXV02.8334,station wagon,2,15,22,18,5,no,VOLKSWAGEN
VOLKSWAGEN Passat Wagon,2.8,6,Auto-L5,2WD,Gasoline,CL,LEV,LEV,YADXV02.8334,station wagon,2,16,24,19,5,no,VOLKSWAGEN
VOLKSWAGEN Passat Wagon,2.8,6,Man-5,2WD,Gasoline,CL,LEV,LEV,YADXV02.8334,station wagon,2,18,26,21,6,no,VOLKSWAGEN
VOLVO C70 Convertible,2.3,5,Auto-L4,2WD,Gasoline,NF,LEV,LEV,YVVXV2.43PA3,small car,2,17,23,19,5,no,VOLVO
VOLVO C70 Convertible,2.3,5,Man-5,2WD,Gasoline,NF,LEV,LEV,YVVXV2.43PA3,small car,2,18,24,20,6,no,VOLVO
VOLVO C70 Convertible,2.4,5,Auto-L4,2WD,Gasoline,NF,LEV,LEV,YVVXV2.43PA3,small car,2,17,24,19,5,no,VOLVO
VOLVO C70 Coupe,2.3,5,Auto-L4,2WD,Gasoline,NF,LEV,LEV,YVVXV2.43PA3,small car,2,17,25,20,6,no,VOLVO
VOLVO C70 Coupe,2.3,5,Man-5,2WD,Gasoline,NF,LEV,LEV,YVVXV2.43PA3,small car,2,18,25,21,6,no,VOLVO
VOLVO C70 Coupe,2.4,5,Auto-L4,2WD,Gasoline,NF,LEV,LEV,YVVXV2.43PA3,small car,2,17,24,20,6,no,VOLVO
VOLVO S40,1.9,4,Auto-L4,2WD,Gasoline,NF,LEV,LEV,YVVXV1.95MJ1,small car,2,19,26,21,6,no,VOLVO
VOLVO S70,2.3,5,Auto-L4,2WD,Gasoline,NF,LEV,LEV,YVVXV2.43PA3,midsize car,2,17,25,20,6,no,VOLVO
VOLVO S70,2.3,5,Man-5,2WD,Gasoline,NF,LEV,LEV,YVVXV2.43PA3,midsize car,2,18,25,21,6,no,VOLVO
VOLVO S70,2.4,5,Auto-L4,4WD,Gasoline,NF,LEV,LEV,YVVXV2.43PA3,midsize car,2,16,23,19,5,no,VOLVO
VOLVO S70,2.4,5,Auto-L4,2WD,Gasoline,NF,LEV,LEV,YVVXV2.43PA3,midsize car,2,17,24,20,6,no,VOLVO
VOLVO S70,2.4,5,Auto-L5,2WD,Gasoline,NF,LEV,LEV,YVVXV2.43TF3,midsize car,2,18,26,21,6,no,VOLVO
VOLVO S70,2.4,5,Man-5,2WD,Gasoline,NF,LEV,LEV,YVVXV2.43TF3,midsize car,2,19,26,22,6,no,VOLVO
VOLVO S80,2.9,6,Auto-L4,2WD,Gasoline,NF,LEV,LEV,YVVXV2.92BU3,midsize car,2,16,24,19,5,no,VOLVO
VOLVO S80,2.8,6,Auto-L4,2WD,Gasoline,CL,TLEV,TLEV,YVVXV2.78EN3,midsize car,1,16,23,18,5,no,VOLVO
VOLVO V40,1.9,4,Auto-L4,2WD,Gasoline,NF,LEV,LEV,YVVXV1.95MJ1,station wagon,2,19,26,21,6,no,VOLVO
VOLVO V70,2.3,5,Auto-L4,2WD,Gasoline,NF,LEV,LEV,YVVXV2.43PA3,station wagon,2,17,25,20,6,no,VOLVO
VOLVO V70,2.3,5,Man-5,2WD,Gasoline,NF,LEV,LEV,YVVXV2.43PA3,station wagon,2,18,25,21,6,no,VOLVO
VOLVO V70,2.4,5,Auto-L5,4WD,Gasoline,NF,LEV,LEV,YVVXV2.43PA3,station wagon,2,16,22,18,5,no,VOLVO
VOLVO V70,2.4,5,Auto-L4,4WD,Gasoline,NF,LEV,LEV,YVVXV2.43PA3,station wagon,2,16,23,19,5,no,VOLVO
VOLVO V70,2.4,5,Auto-L4,2WD,Gasoline,NF,LEV,LEV,YVVXV2.43PA3,station wagon,2,17,24,20,6,no,VOLVO
VOLVO V70,2.4,5,Auto-L5,2WD,Gasoline,NF,LEV,LEV,YVVXV2.43TF3,station wagon,2,18,26,21,6,no,VOLVO
VOLVO V70,2.4,5,Man-5,2WD,Gasoline,NF,LEV,LEV,YVVXV2.43TF3,station wagon,2,19,26,22,6,no,VOLVO
